p_bUsbOgUsKSPRtbBzErxw,Tony D`s,NV,Henderson
WRlcASYWlNYmMr9lHOYw1Q,Convenient Corner Market,AZ,Scottsdale
KowfRkKCR1qYzIM3-M6FBA,Bubba`s Gourmet Burghers and Beer,PA,Bridgeville
AMsfjpim5WohOzQJOtLyQg,Jason`s Deli,NV,Henderson
oEhf5o0WXfqdxxlEhBLtKQ,Powers Landreth,NC,Charlotte
ZLNNXEZaCMhXuUovRTIGTw,Owen`s Bagel & Deli,NC,Charlotte
qUqmTlchliF55jF7s4Xlmw,Chipotle Mexican Grill,NC,Charlotte
j4jsgp-e315s11ehJfRzAA,The Carlton,PA,Pittsburgh
wE9-MwKE41NGYWXt3_VAUA,"Grade Patricia, MD",AZ,Scottsdale
XUDOc980cjB0PZvVS-T6Eg,Jimmy Wans,PA,Pittsburgh
GgfGB1yadYSHaNYrzaO1_A,Grease Monkey,AZ,Phoenix
bqRbfrcZ7FXMXI9jlFCINA,Southwest Dental Group,AZ,Tempe
kr5JmGtVl0pUq9-KB_91QA,Camelback CrossFit,AZ,Scottsdale
kPfhSK0kcUmOTmC5DEjaDw,Doan`s,NC,Charlotte
mWEltFSw33nARGPLvZiAJw,Tacos El Nevado,NC,Charlotte
VNpQlfOaX4_vEaYcPC1fJg,Q. Ashton Beauty,NV,Las Vegas
qHseX2NHeUUedIgs_VasZA,"La Palapa, Traditional Mexican Kitchen",PA,Pittsburgh
bW8MTHZ0FOZ03duqYarkXQ,USAA,AZ,Phoenix
ndtSMHlCSKDtEBoOYAdL1Q,Giant Eagle,PA,Pittsburgh
2n7A5-zk0-d07MwfdxPazw,Animal Hospital of Cornelius,NC,Cornelius
2gzB4EE7B_QEFWZtJTG4dA,Stella,AZ,Phoenix
mETWKNqPMLyJLZv6ViCtcg,Cactus Forty-2,AZ,Phoenix
jxl1GXU0MI6DJSbh9907sg,Jewel of the Crown,AZ,Scottsdale
jGH9DMTUojegjQZ4anb1kQ,Eddie V`s Prime Seafood,AZ,Scottsdale
F8jCIe1f6Cr2nZmZBrabBA,Oil Depot,AZ,Tempe
uwDQtrpzm4RaxA-MQs4CBA,My Big Fat Greek Restaurant,AZ,Chandler
Mm55yAwyLNoxg5R6ObMo_g,Martino Hair Nail & Skin Salon,AZ,Phoenix
8n3xXeOfoHMSBciwRBiNXw,20 Lounge,AZ,Scottsdale
QvZZwXa71l7fC_j2YGi3Xw,Apartment Hunters,AZ,Phoenix
z11XxIN3sR6xaGPyJxWA4A,Walmart Neighborhood Market,NC,Pineville
k8J6cm965JONbkAIFIcb2Q,Lobby Bar,NV,Las Vegas
-4TMQnQJW1yd6NqGRDvAeA,The House Brasserie,AZ,Scottsdale
0wca-OLqtMV8Ebp-W2du0g,Frick Art & Historical Center,PA,Pittsburgh
tB_SvIaU0KmMgrM4kLPW8Q,Mike & Tony`s Gyros,PA,Pittsburgh
jW6SsYhyFHXiTZXeDbKfEQ,Atkins Circle,NC,Charlotte
AkbfeCmcICFT9MAA8VcwgQ,Encanto Park,AZ,Phoenix
YhdWKWt3sx6YgMIILfh_Xw,Sonic Drive-In,AZ,Phoenix
hDD6-yk1yuuRIvfdtHsISg,Nakama,PA,Pittsburgh
-092wE7j5HZOogMLAh40zA,Wong`s Jr,AZ,Peoria
yxJcVTwvHjuVtOKA3FCyYA,Cyprus Grill,AZ,Chandler
dGL86QPuTDZBu0P7XvrIKw,Chili`s,AZ,Surprise
k99YNCx5KcQPR7oeTgAOzg,Outback Steakhouse,AZ,Chandler
ONVn_LHEIdGldnyeR7pl8w,Taqueria Los Angeles,AZ,Peoria
q7f_lCOKf40idrVSzmoYug,Cinnabon,NV,Las Vegas
wqEsh0Dzam7HPvtl0TiGQA,Connie Cutz,NV,Las Vegas
IzdLLebxhDjnugxAMc-4EA,Sundrops Nail Spot,AZ,Phoenix
aiI4CxuCeIj_BnGaJyU1dg,The Blue Marlin,WI,Madison
kBjTP2DFmHYEEG4MpE4Iyw,Bookmans Entertainment Exchange,AZ,Phoenix
qddJLwFmaUeOQ2TqejiVGw,Tiffany`s Nail Salon,AZ,Phoenix
HAvlj15w6j1noGeY0kleDQ,Rosati`s Pizza,AZ,Scottsdale
vL9rvPWFWd7FsdJL330b7Q,Save Your Dairy,AZ,Queen Creek
Ys01mko-0bCrywm16WkXpg,Starbucks,AZ,Mesa
o8nauTizH7H_GEAeV6HfMg,Hyderabadi Biryani House,NC,Charlotte
iTgcM6NOd6fAvTiI_c881Q,Parnian Furniture - A Contemporary & Modern,AZ,Scottsdale
of-a3UqUN5iz-ttBf0knig,Police Station Pizza,PA,Pittsburgh
iEuDhzSXZv_gJwP4eFvygw,Mike`s Complete Auto Service,AZ,Gilbert
VLZPqnPatkdsz-w9aTGFNA,"Marc Malek, MD",AZ,Scottsdale
qLeGR0DaSp3w0HmhlGcNmA,Jiffy Lube,AZ,Mesa
5GwFUNl6nsDsMuv435G1Eg,Coffee Rush,AZ,Gilbert
IVkxhvEuuFrCAnkmDZrtSw,Ultimate Auto Wholesalers,AZ,Scottsdale
a8cpW0oQhnJxvBN2IT-znQ,Bungalow Bar & Grill,AZ,Scottsdale
HM0sWlwg3ONJ6syMSh_9zw,DC Steak House,AZ,Chandler
zyPGYeXF4XKCqNN1pjFWhg,La Locanda Ristorante Italiano,AZ,Scottsdale
hd5xm20tfSa70-6UqD9-bg,Fast Fix Jewelry and Watch Repairs,AZ,Scottsdale
hLPuR5oF0cA2vVNrAB8QsQ,Brigham Orthodontics,AZ,Scottsdale
yfXk-WRkDUn0W_dAT1Pn0Q,Tokyo Kitchen,NV,Las Vegas
-Pd-IBDWWwRNWzBBFTb7iQ,Marble Slab Creamery,NC,Charlotte
Pm6LSrQySKyLS5b_a6CGSA,Panini Bread & Grill,AZ,Glendale
hbzae3H9q_iIDYJIhpkoQw,Wingate By Wyndham Concord/Charlotte Area,NC,Concord
Gija3u7SaXAr3ittymiZ4A,Eggheads Breakfast Brunch and Lunch,NC,Charlotte
LFc3cvnqXUvqc6MYCG_mJQ,Massage Bliss,NV,Las Vegas
UJb1PrUWDFfuzwUPc1pP4Q,El Hefe,AZ,Tempe
pat3MPskP0wf5xpxmPmuzg,Kid Clips,AZ,Chandler
lpQziF9QCVZQRkxac1xzcw,Bonus Round,AZ,Phoenix
ow_6J4_hMlI8uKkvk40JIw,Beautiful Skin and Nails,AZ,Phoenix
8zN3nV0zbtE377_XhlvabA,Jolie`s Place,AZ,Chandler
laBHq-98LF93adYf2Bl0cw,Blue Skyes Massage & Wellness Center,AZ,Gilbert
tsYriuDpdtaTju7LUANDzg,Panda Express,NV,Las Vegas
o0l3wOkWAilMXejWhtB-Rg,Spinners On the Green,AZ,Scottsdale
g38NqtZvSJ3lHt1APN13aw,Snoh Ice Shavery - Downtown,AZ,Phoenix
VNVobBqsDH13Oraz3d6Mlw,3 Trade Food & Wine,NC,Charlotte
LEFL9vmC0Zn2ZBR4qbhTrQ,Great Clips,NV,Las Vegas
nZI9Lvo_qkJH5epaFJ3XvA,iRepairs Wireless,NV,Las Vegas
dFArFtgDj1rIahUDHU8L7Q,Outback Steakhouse,AZ,Mesa
SkO0Kd4_bO4VWTzCa_k8_g,SideBar,AZ,Phoenix
FxKKhsjjPNNH3KWz8TEXaw,Coal Burger,AZ,Chandler
znWHLW1pt19HzW1VY6KfCA,Hash House A Go Go,NV,Las Vegas
mFRfXEWf2KgRolCEj2lDUw,GFW Coffee,NV,Las Vegas
xrXly1uXxChGkUUwak4xOg,McDonald`s,AZ,Chandler
zdW81Pk8Q3jA5sMj9AHOrA,La Salsita,AZ,Phoenix
JA5GJINnaQQxKfoTUOBAOQ,Amigos Tacos,NV,Las Vegas
7phGRr7Z36IrET7zDKD3Pg,Tony`s Mexican Food,NV,Las Vegas
cBRyXUbtQdBgySml3yghJA,Tom Ryan`s Lounge,AZ,Chandler
kHX6g3pZeIlTcxwEIAieoA,Fancy Nail & Spa,PA,Pittsburgh
2JqR8KKTul5NevLrZKfT_g,Wildfire Casino & Lanes,NV,Henderson
5Hq5gPxm05J9V_EhhOf54Q,Camarone`s Cantina,AZ,Paradise Valley
C6uYx1g7TxmuzjfNtxK86w,Freddy`s Frozen Custard & Steakburgers,NV,Henderson
STPpvTd7V6qioAONogTPRQ,El New Yorican Central Catering & Delivery,AZ,Peoria
thlAnPN1ApoNxSnok_fcvA,Black Bear Diner,AZ,Glendale
w6frk94BwGwxenre_zeXUg,Caps Sports Grill,AZ,Phoenix
n5fp_q7OvqVCnV_IhAyaAQ,Dakota,AZ,Scottsdale
PycR_Mr5jA9jB4Xg3nX0Yw,Payless Car Rental,AZ,Phoenix
UvIbTnio3c83N8EqORlkug,Elizabeth Creamery,NC,Charlotte
VmtkZoBfwt8CbR9uk39hRw,Y Studio,NV,Henderson
zidkKI_N1OPxsiddTOQH_Q,Naked BBQ,AZ,Phoenix
wHxe_D6_MPhMLNuHVLMIqQ,Don Tortaco,NV,Las Vegas
UGyEr_PMA-v1cuim0gMPlQ,NYPD Pizza,AZ,Chandler
G1yqW0R_VBRJDBgWYSJITw,Seva,NV,Henderson
G-uuABMCbX0MYf0gQDVfKg,Cien Agaves Tacos & Tequila- North Scottsdale,AZ,Phoenix
K2AyJDM7ngbHDcZraq4zaw,Furry Friends Salon,AZ,Gilbert
p4YvOzp42g3JzlXJny8F0g,Pepe`s Taco Villa,AZ,Phoenix
qRuTGszdJ1sLkjo-SPljZw,Gawley Plastic Surgery,AZ,Scottsdale
o9thrb4UrI4NJ6CGOAXb5g,Arby`s,NV,Las Vegas
KFZyLyTFypSIpCqeUp9dQg,Maricopa County Animal Care & Control,AZ,Phoenix
1SeD2yu2GDQ_RUQy97tP3A,Homewood Suites by Hilton,NV,Las Vegas
LNAI2hGXzAFq_9KFwpdshg,McFadden`s Saloon,PA,Pittsburgh
MYD64NGYbF0n7sQZ-I4o5g,Las Vegas Club Hotel & Casino,NV,Las Vegas
hrA8586Sa-zBN56_FDtyMQ,Urban Sip,NC,Charlotte
rLssxTtqoOubUiYO9vx3yQ,JCPenney,AZ,Phoenix
PrwXfYk-EZpiw5aehyBzzg,Los Favoritos Taco Shop,AZ,Chandler
z9oJeVmNEc3F0ToZ0x4WuQ,Macaron Cafe,AZ,Scottsdale
iO86eCaZJBHqi1sZ1ELk6A,TGI Fridays,IL,Champaign
5ZzmZjt5-5fsX03BL70DgA,Sub Zero Ice Cream,AZ,Gilbert
5KgZD0CDNpUjbdV7OjUuXA,Jorge`s Chicken and Waffles,AZ,Tempe
rV1nkTx58v_q7YGDkGzfxQ,A Arrow Alignment,NV,Las Vegas
SpXBHrRfXJdocVkQa16zxg,Cold Stone Creamery,PA,Pittsburgh
jWHr_b19C1SjRvfI9jbdmQ,Taqueria El Tizon Grill 2,NV,Las Vegas
THQcdDr-9faO7nMUlfxLzw,J Crew,AZ,Scottsdale
VAXp38_w_6L8iHxYIcuGAQ,Jack-In-the Box Drive Thru,AZ,Mesa
CrM_FY9NIoDWudQYHlO7UQ,Dragon Island Chinese Restaurant,AZ,Phoenix
qpBfYbkPmXIFWVQ7pLkQ_w,Olive Garden Italian Restaurant,AZ,Mesa
NhGkSF9UB3hiDKUY9roHBg,Armando`s Mexican Food,AZ,Phoenix
Z66xO_B7trDah8F0PKwRqg,Charlotte Premium Outlets,NC,Charlotte
5Qgx2xcBN5mDzlAqZ9wVqg,Ross Dress for Less,NV,Las Vegas
gDxEPY5YjM8i0gEU7kp22A,7-Eleven,AZ,Mesa
vJ4vKiFKm1Fl3oPJ5ebtWA,The Sycamore at Scottsdale,AZ,Scottsdale
L6PeqeygYofucmJ5u9g_SA,Loyal T Salon,AZ,Scottsdale
N8hCeugHOj89igtWDO7_5w,Q & Brew,AZ,Tempe
5jak2hYO5ikUzjm-Ytao5A,Starbucks,IL,Urbana
7wLpx3PUW9JSt_RnDuBwxw,Phoenix Sky Harbor Cell Phone Lot,AZ,Phoenix
MgHWbwuxxb_txhI3lK_bKg,The Main Ingredient Ale House And Café,AZ,Phoenix
GIPY7lBIIY8ITSfu63q-YQ,Regal Cinimas Phillips Place ,NC,Charlotte
LbjaN3HPpe-Sbu3TULdKVQ,Wild Nail,AZ,Surprise
RYt_Kn6fGBeSOvIkPu5rVw,iLash Lab,NV,Las Vegas
zllWgXyzGWhTG00FK0IUtw,Glenway Premium Pub,NC,Belmont
kNTOkEtBVW14RpFEUREzEw,My Big Fat Greek Restaurant,AZ,Phoenix
D57dZFqVrb5rov3CtoEPYA,Dignity Health Urgent Care,AZ,Phoenix
p5fIV1nSmjYOvodcV-aDiQ,McDonald`s,AZ,Chandler
dJh41AATAMF8g1XT2ezxAg,Carlyle at South Mountain by Trinity,AZ,Phoenix
G-NmxMjbQLpWV5Q_yS5hCw,JVR Contracting,AZ,Scottsdale
KgcKoYiZdwFJ158Gx3UJyQ,Starbucks,AZ,Tempe
ia7xGvpugJPYJjZ0Q1MmFw,La Casa de Cristo Lutheran Church,AZ,Scottsdale
erfeEg2sOOGRXYfLIM9BvA,Long John Silver`s,NV,Henderson
DEsBsSuyiNWYJyR0KEok2Q,Peanutz,PA,Pittsburgh
WOj8nPos3R9IIf0Pyttd8g,Lulu,NC,Charlotte
5HwBX7gq2a3HkbPusIkypg,Americas Best Value Inn,AZ,Phoenix
-1VaIJza42Hjev6ukacCNg,Rio Mirage Cafe Y Cantina,AZ,El Mirage
QiWwJiV27YFscyJAkAyrtw,Caketini - Scottsdale,AZ,Scottsdale
Ak08F6RqjHYmVCzweBbTrQ,Wild Thaiger,AZ,Phoenix
4xfYFf__ushFQKncEdSZ0g,Applebee`s Grill + Bar,AZ,Mesa
LA9j7bDQLkDmLspdHwL3Bg,Roberto`s Taco Shop,NV,Las Vegas
-rdjYy7_iqDoylkUpdolDQ,Just Fresh,NC,Charlotte
P00x4L4vTRNsKL-UA4EtCw,Trailhead Bike Cafe,AZ,Phoenix
RBVtuVodydOMkNr-RVTVYA,Jack In The Box,NV,Las Vegas
5oA6zlmJ4jQREDH6dNCq6w,The Alcove,PA,Pittsburgh
pvLUYFU0zF7ADbK0sPkslg,Arby`s,NV,Las Vegas
DIUK7_PjGCOMcpS2fBiALg,Avenue Club and the Bubble Up Bar,WI,Madison
HWn6UEjunBhWtuUrZFkYKA,Subway,AZ,Mesa
XTzKRvWciP_BZ9imk8mmPQ,Vy`s Nails & Spa,AZ,Phoenix
wUKzaS1MHg94RGM6z8u9mw,Olive & Ivy,AZ,Scottsdale
70ikBFpOh453ndW4Em6D-g,iFLY Indoor Skydiving - Phoenix,AZ,Scottsdale
dnB7SD38_lwiC9E-BJxq-Q,Squarz Bakery & Cafe,AZ,Tempe
gjY_PoQrlyk3mmKPvDIYSA,Enterprise Rent-A-Car,NV,Las Vegas
Ccf2KBKnNc8lWB4sOZRo7g,Healing Touch Massage,AZ,Gilbert
OBrKwnh400OrIs1i5Xp3CQ,Fireside Bar & Grill,NC,Cornelius
mQCw8TCY9jggdxV6h_qC5g,La Dolce Pesca,AZ,Scottsdale
WSmXQGNzJR80uOFhjOWFBA,Massage Envy - Avondale,AZ,Avondale
0NhylBPrcpXUXZmqZL4T7w,Dunkin` Donuts,AZ,Glendale
-LAiusd8GnWFR8atxbT-Vw,Los Arcos Mexican Restaurant,NC,Charlotte
6BTEfm0l0fNqz1sKOas1lg,Creative Leather Furniture,AZ,Chandler
thLX_k20SPJ0KyusGTBIHw,Diego Pops,AZ,Scottsdale
9R7MUqyeBDi_lViMX7Bcbw,Green with Envy Salon,AZ,Scottsdale
TKQT8EhCom4WIGKb9PbKpw,Camden Cotton Mills Apartments,NC,Charlotte
r5PLDU-4mSbde5XekTXSCA,Defalco`s Italian Grocery,AZ,Scottsdale
N2M0WyGCyTV5jMOYPH7odA,Umai Sushi & Asian Bistro,NC,Charlotte
-vSNL-OjHKxUpLU6J0epGQ,The Vistas Park,NV,Las Vegas
94YopGN9TxLDAGTywe74Jw,T Lily Fresh Skin Solutions,AZ,Scottsdale
Hn5UPOrE3VN7r8k4cBS1ug,Saxbys Coffee,NV,Henderson
pt7p4klGicvPZe04mhhVGQ,Lucky`s Pizza,AZ,Glendale
coVhQD_EAnCof_a8sGM03g,Provence Bakery,NV,Las Vegas
5n2dA_QqO4c_7pSK0Of6AQ,Fatburger,NV,Las Vegas
fquV3OV8sR27kifYolHn_w,Rollins Market,AZ,Tempe
IsKUJOHyRX5Trp7Xo1m6LQ,Chandler Public Library - Downtown,AZ,Chandler
VT9VcNegXrl-BLDCjWH3fQ,Tres Leches Cafe,AZ,Phoenix
WP0M2cpWzhsMwk7kPtreRA,Viva Mercado`s,NV,Las Vegas
1MvR4NJQbHy0i7ME1IoYpw,Beef `N Bottle,NC,Charlotte
fogKzrlNqkKVGz3V8wId-w,EVP Coffee,WI,Madison
I4tp53A6qj6m_TXcwhBhqw,Bitz-ee Mama`s,AZ,Glendale
DRJzfAuSzgoBJeSuwfdPow,The Randazzos` Grid Iron,NC,Charlotte
u_mXJZsr6GkE4UyYIl-RDQ,Motel 6,NV,Las Vegas
5JxlZaqCnk1MnbgRirs40Q,Cabo Mexican Restaurant,NV,Las Vegas
6MpRsUKPpGUXklU2bYHUDg,Chili`s,AZ,Mesa
nEM2L6X1lp0H44DwTTLy0Q,Mancini`s Bakery,PA,Pittsburgh
4CE_jyoNwSYkorer13G5OQ,El Toro Loco,PA,Pittsburgh
mazFJjtCe_mg_m4zkAOtmw,One of a Kind Barber Shop,NV,Las Vegas
VcpYP6btZ5Tb_qSLSVKHIw,Jambo Park in Phoenix,AZ,Phoenix
EaIho6EvTuODNHPLO98yeQ,Brixx Wood Fired Pizza,NC,Charlotte
pCWg4B0R5gauQR4SJ9VDmw,Stumpy`s Pizza & Subs,AZ,Phoenix
zUDVw-7GkqjE6qhT-92XRA,QuikTrip,AZ,Phoenix
oAQMb0isPwRuYrG0fFs2dw,"Nancy J Robinson, DDS",AZ,Tempe
9nTF596jDvBBia2EXXiOOg,I Tea Cafe,PA,Pittsburgh
9u0bZOv8a91ASs-WldDhIA,Unwined,AZ,Phoenix
XaF8tZE_ptprzx0QPLFDQQ,Hampton Inn and Suites,NV,Henderson
GQkYDEjmgC-W_CYxsLqZPg,Eyebrow Threading with Farida,AZ,Phoenix
Q1itFc-ptu1hGIAMWU0qBw,Coco`s Bakery Restaurant,AZ,Sun City
3WKPtBiuph0SelrE9COngA,Yu`s Chinese Express,AZ,Peoria
_9SDJqTh8z0t3WZmVvbnYA,Walmart Supercenter,AZ,Tempe
UY1BHeeb1oE0-uk0EKqaGg,McDonald`s,AZ,Ahwatukee
wS6LB0lSt0orSxP8cYXzvA,Lucky Lou`s American Grill,AZ,Chandler
0rrq-d9iNL2rrLET61v7jg,Laredo`s Mexican Restaurant,WI,Fitchburg
4X9tVVQHIewliXqaancfQA,Rum Bar & Grill,NC,Charlotte
CrPm7Rby304RmpFgmIBdUQ,Moosehead Grill,NC,Charlotte
RaJRuS9zZU27EKtRvb960A,PacSun,NV,Henderson
V-fVsbI6YVLRpqgKfDdHtQ,Massis Auto Repair Service Inc,NV,Las Vegas
oj8qk3W7O9oq15VIs-vYJQ,Lon`s At the Hermosa,AZ,Paradise Valley
6ccBGT9OiY4BWWgKSzMG-w,Walmart Supercenter,AZ,Mesa
PqcOSnCsJTT9Yd2xWKIMWw,La Shish Kabob,NC,Charlotte
Ws3AWw9WPWDdpUQjhkXcxg,Jack In the Box,NV,Las Vegas
wMN68wTTlu8hADAF3FkKTw,Taj Mahal,AZ,Scottsdale
zEq6RxjGkyf9AzUFtBvcOg,Holiday Inn Express & Suites Scottsdale - Old Town,AZ,Scottsdale
gmMA_DeqCrUqLnJ0VkgSoA,Megan Blair,AZ,Phoenix
vZOovrRdEZpB6buB2Pq2FQ,Showmars Third Street,NC,Charlotte
EthmQSgn_PjEHQbw_wn4ww,The McCormick Scottsdale,AZ,Scottsdale
pHpOuNf02eMyhdCnvMQGhg,Bravo Franco Ristorante,PA,Pittsburgh
5FIOXmUE3qMviX9GafGH-Q,Green New American Vegetarian,AZ,Tempe
tpCALADHTuBaCJNgAluj2w,Roberto`s Taco Shop,NV,Las Vegas
O-l6sXzgGziFXmfzR_hi7Q,Dee`s Cafe,PA,Pittsburgh
hyzzZdFi_RKXEGogcEAakg,Harmony Salon and Spa,NV,Las Vegas
dQKORF28BsMq3_UCBIitfQ,Be U Nails and Spa,AZ,Scottsdale
j3V-gYD4gGHaaELEASHgwA,Scottsdale Marriott Suites Old Town,AZ,Scottsdale
gS95Lei8i0mXANdCz7Nhbg,Nara Hookah Lounge & Bar,AZ,Tempe
02lz2JfT86ysBJPxnipXnQ,Staples,AZ,Phoenix
EAs61Wm1O6tLjCs8t2eP-Q,Wok Wei Asian Cuisine,AZ,Goodyear
9nHpqlu7be1466wdo_t5kQ,Red Robin Gourmet Burgers,AZ,Mesa
cHdJXLlKNWixBXpDwEGb_A,Chino Bandido,AZ,Phoenix
b-LG8093i7Xc6Qchgka9zg,Tortas La Presa,AZ,Mesa
WU4wM-uD1INThG6F3sGzCQ,Kimpton Palomar Hotel Phoenix Cityscape,AZ,Phoenix
gQDwMmh7rNRgbA6hE9818g,Chevron,NV,Las Vegas
S5MYcMCSgqGJRLO8N5Uk3Q,Big City Bagels,AZ,Scottsdale
QvsNq6x0kQN0cK7emBpAJQ,A Special Memory Wedding Chapel,NV,Las Vegas
XBikK0GMqJTF5d_bI3VSkA,Ori`Zaba`s Scratch Mexican Grill,NV,Las Vegas
IzOl0LYRUy_z9IZzA4bB-Q,Arby`s,AZ,Gilbert
DKpzaYn564CeWdY7nlRHtQ,Howard`s Garage,AZ,Mesa
ZX5Vjo4JayrsWZidojzaCw,Gyro King,AZ,Chandler
69snoDreEoaYtlwOQUzSbg,Rock-A-Do Hair Studio,NV,North Las Vegas
RrXlDMjW30v2KatCxOobdQ,Whole Foods Market,AZ,Phoenix
uJgxCC03SWlwAkttc4exJQ,Chuck E Cheese`s,AZ,Phoenix
3TrY8CpsnvnTTYigx2R4yg,Prantl`s Bakery,PA,Pittsburgh
t952QLgrh-5l1woJ4IFgUA,Vinny`s By The Slice & More,IL,Champaign
bQEy8J4a1mWyuPIuiIzBMg,Starbucks,NV,Las Vegas
En1CTNrIW0klhRDTpiBXOw,Joni Rankin Color Specialist,NV,Las Vegas
ylGOCugjvOxyCbHMhhJ3OQ,Automotive performance specialists,AZ,Peoria
59k5QxAyJ3bVEP8-23005A,Costco Wholesale,AZ,Phoenix
3MFEXdYn9-lU7p8Eu20T9Q,East Valley Music Center,AZ,Chandler
mAgSQVgeX38q3OY-TLB55A,One Love Yoga at Grayhawk,AZ,Scottsdale
4H_MjEd3amnThjyVCSTcUQ,Potbelly Sandwich Shop,AZ,Chandler
kPorLswaS8h4xy-notLk9Q,Arizona Science Center,AZ,Phoenix
Ds_cXAeAYZYgX_Wrsbep-Q,Flict,AZ,Chandler
RI7jH14rISeIa2Idvuyh8A,IHOP,AZ,Avondale
JXgIK23h2AKsNIn2De1VFg,Ryan`s Pet Supplies,AZ,Phoenix
k7-Ev9Pkwb4apivCzIyEdw,Dee`s Dancewear,AZ,Glendale
z8Em-bhZI3Mmspml7tj6tg,Dickey`s Barbecue Pit,AZ,Scottsdale
gpivFNirREOyEAwxVebR5g,Wendy`s,AZ,Tempe
RQzn2qs0c7KY-FBmza634g,Golden Skull Tattoo,NV,Las Vegas
fyJceOO8X61vJkF_fNjgsw,Sports Authority,AZ,Scottsdale
p-8AMN9Q0qwym-3Pdle20Q,Pita Jungle,AZ,Scottsdale
OszoMGV3waZNE0u4K0YgwQ,LA Fitness,AZ,Queen Creek
dazGlP4Rk4nxlyMtlvkpvA,Dragon I,WI,Madison
PNTyiqS7R-0c1ofxOfDijQ,Cafe Monarch,AZ,Scottsdale
YRiQtFNteLUUEiGkdQ23vg,All-American Bar & Grille,NV,Las Vegas
aF5-dQk2Xyto_5j2oBwbLg,Diamonds Sports Grille,AZ,Mesa
HTaA1mo9cB1dXMwfJC6yKg,Buffalo Wild Wings,AZ,Phoenix
3b14ebd1k9y7VJbp5hC0gg,Beaudevin,NC,Charlotte
crpHa5guEmcESWDkjCgN4w,Tempe YMCA,AZ,Tempe
7FLmfV1Ena0xE0Ew82C2Xg,Einstein Bros Bagels,AZ,Phoenix
7z2x16M7IuG8KPfMsyVrKA,Morcilla,PA,Pittsburgh
R946c_s5x9TY_SWplIBZjg,Safeway,AZ,Glendale
UeS6cGZOS-9QAVLoS6oLPg,Wood Flame Burgers,AZ,Goodyear
KdswD0BIeY_u3anbR07nRw,JOANN Fabrics and Crafts,AZ,Mesa
nlwomMElt7sDwF_njfEEIw,Ah-So Teppanyaki & Sushi House of Japan,AZ,Mesa
7e88qWZtdonP7cy_p8Cc5Q,Imperial Auto,AZ,Mesa
SLY4dDpyYJW003VCTnEReA,Arby`s,AZ,Phoenix
YamOmotDJryTO3z-ACABUQ,Travelodge by Wyndham Mesa,AZ,Mesa
cNKz8nAMpOGl-i0hH-h1JA,Panda Express,AZ,Glendale
LTywGqbbdAlZr7R5vodlPw,"Sheraton Desert Oasis Villas, Scottsdale",AZ,Scottsdale
F2Yjq8hPFonpLK00-j8oiA,Mecklenburg County William R Davie Park,NC,Charlotte
A4kCvILTgfr_2cG0_yGNiw,Green Pepper,PA,Pittsburgh
DW_mxyxcgqCS3pJ0DpbZ5A,Owl Ear Smoke Shop,AZ,Scottsdale
Fa0eq4Gwl8Tuc168Sm1rpA,ISM Raceway,AZ,Avondale
Hpi9raHlFm6prTSzFHTurg,Corleone`s,AZ,Scottsdale
PNbX4mT6krRy_I0il8Il4Q,Crawford`s Auto Repair,AZ,Mesa
3JxKzWquEbPC3yPIfoCiLw,Eest Asian Bistro,AZ,Avondale
-pfWtzvY8iNTFjDPXU1Kcw,Joyfull Cafe,AZ,Glendale
5nWfU-qheLL-JzwYgHe_cQ,Gallagher`s Sports Grill,AZ,Phoenix
EJs6fYFdecCjXq8pCsA2dA,Papa Kelsey`s Pizza & Subs,AZ,Mesa
v6knZyS5gql50OxV5JB35g,Esplanade Apartment Homes by ConAm Management,NV,Las Vegas
XX5DlErcTQ8qNb_seI_oBw,Little Caesars Pizza,NV,Las Vegas
JBXUkuS44NR7psieWOo9vQ,Back In Line Spine & Wellness,AZ,Phoenix
sYDc1TENwCKLHvprBa5rLw,China Jade,AZ,Scottsdale
KJyPe7JWU0ffJy-md5tHKw,Lore South Mountain Apartments,AZ,Phoenix
6UVCqcxNr6_3zYppzC3QGA,Salon Fiftytwo Eighty,AZ,Phoenix
8rtd2ZoeNMHjCQQnWuZ-bQ,Famous Toastery,NC,Davidson
a5Hvmoe1H1kM8kaB99xMag,Stinkweeds,AZ,Phoenix
W4Zn7uFt8TgaVOrMVt5EAg,Wild Orchid Nails & Spa,NV,Las Vegas
2ivGlp_mVzwFaPjatAERXg,Tacos Mexico,NV,Las Vegas
pbBmAhSLQuXNvD-cggJo1Q,Preferred Collision Shop,AZ,Scottsdale
ygZSfAsnlztdeWZOlJA2Ug,Barro`s Pizza,AZ,Tempe
1JOQhzsW6cu4yVHuPhlRwQ,El Valle Mexican Restaurant,NC,Matthews
WCkh_ZcsWKU1wx4bqyU9KA,Taipei South,NC,Charlotte
o47aY911-1rK9tHeXOWxFg,Pizza Perfectta,PA,Pittsburgh
eriW9d0AXkQyLrX5W3p_Pw,Village Inn,AZ,Glendale
qgd0v6dcK23EAXchRmSHZg,Ely Family Chiropractic,AZ,Phoenix
EKQiKd7EMZjsa4JokFaeAg,China King,IL,Champaign
2gI7dlktBQXPZiuOW-HWvw,Li`s Bowl,AZ,Phoenix
ZMHejhR3yoFzR-RSJmxwgw,Ruth`s Chris Steak House,NV,Las Vegas
xwuy99IMTRu9nNeY5KXqMQ,Subway,AZ,Glendale
